Id,Sold Price
71423,638595
71424,739330
71425,1664781
71426,1586536
71427,1679393
71428,374601
71429,688328
71430,789839
71431,925739
71432,1809007
71433,1116465
71434,2800296
71435,531301
71436,704646
71437,1188625
71438,1941802
71439,450708
71440,1470509
71441,1301945
71442,1207887
71443,2977506
71444,503817
71445,452911
71446,1958117
71447,1238057
71448,3633860
71449,1038047
71450,675960
71451,1716267
71452,801840
71453,674965
71454,20226778
71455,1620209
71456,883816
71457,2103223
71458,346815
71459,776560
71460,1672482
71461,1112257
71462,1427835
71463,1638499
71464,648887
71465,1601652
71466,1472458
71467,557281
71468,978518
71469,393304
71470,744634
71471,561829
71472,1539907
71473,710869
71474,906571
71475,907795
71476,2408203
71477,1123960
71478,816614
71479,1244001
71480,1089116
71481,360242
71482,300215
71483,3474979
71484,894388
71485,874133
71486,357611
71487,1054683
71488,1396815
71489,331653
71490,1314939
71491,939113
71492,1605117
71493,463841
71494,1021566
71495,2014512
71496,1112748
71497,1947954
71498,946893
71499,1177223
71500,3151877
71501,6036607
71502,1881085
71503,833000
71504,6952376
71505,527754
71506,723256
71507,2230519
71508,2023403
71509,916392
71510,973927
71511,515739
71512,930131
71513,1005256
71514,955348
71515,3619396
71516,811746
71517,646626
71518,2058118
71519,773652
71520,787511
71521,467382
71522,703407
71523,611664
71524,1772660
71525,641966
71526,1094494
71527,1063307
71528,520309
71529,1018820
71530,1247323
71531,626808
71532,1952921
71533,932998
71534,946817
71535,1006946
71536,888576
71537,2011780
71538,2837893
71539,1840639
71540,862560
71541,1218514
71542,1073294
71543,825781
71544,960993
71545,646970
71546,485061
71547,473018
71548,2369501
71549,731717
71550,1056518
71551,871749
71552,298474
71553,901921
71554,1779201
71555,1130930
71556,550809
71557,2419703
71558,1598236
71559,609686
71560,1743182
71561,926629
71562,1474795
71563,449738
71564,1439669
71565,826412
71566,1086848
71567,3589346
71568,2286374
71569,791645
71570,608557
71571,786348
71572,711936
71573,1353509
71574,1216579
71575,1235798
71576,862550
71577,741603
71578,1441376
71579,1052205
71580,585292
71581,640757
71582,2122116
71583,897563
71584,997924
71585,606551
71586,1307129
71587,302325
71588,755397
71589,718014
71590,3304911
71591,1250493
71592,1287937
71593,1617870
71594,680918
71595,1999015
71596,714721
71597,301460
71598,1110902
71599,484801
71600,1338174
71601,732225
71602,1783095
71603,3093966
71604,545010
71605,967430
71606,747779
71607,961805
71608,506607
71609,1284298
71610,1251415
71611,1289076
71612,1352381
71613,907494
71614,5704115
71615,1080319
71616,639537
71617,1281231
71618,4648221
71619,1035553
71620,2366991
71621,3088992
71622,1095996
71623,1063790
71624,1212147
71625,729609
71626,721562
71627,1004315
71628,518905
71629,656065
71630,1034629
71631,1260694
71632,1006993
71633,418983
71634,1231088
71635,1037275
71636,1028093
71637,676597
71638,1229420
71639,671726
71640,1866351
71641,799188
71642,747613
71643,682195
71644,1146088
71645,1419735
71646,1722507
71647,1669789
71648,2107370
71649,1805303
71650,2099798
71651,636949
71652,1435722
71653,1449599
71654,571764
71655,659223
71656,1417732
71657,938189
71658,1880032
71659,1051998
71660,2738143
71661,603772
71662,2092433
71663,2980545
71664,1379520
71665,1634350
71666,2777242
71667,1945797
71668,2246845
71669,1628894
71670,879011
71671,1124930
71672,2284471
71673,2032493
71674,1312098
71675,1191572
71676,458585
71677,1561783
71678,885762
71679,3281495
71680,968866
71681,1832867
71682,671125
71683,1976247
71684,1118864
71685,447334
71686,3846300
71687,251341
71688,619646
71689,859442
71690,830368
71691,852484
71692,1990673
71693,744383
71694,922120
71695,1340189
71696,1988441
71697,964731
71698,859945
71699,988282
71700,937982
71701,430021
71702,1112227
71703,252779
71704,2064417
71705,5838054
71706,477870
71707,784273
71708,2563888
71709,1121735
71710,1404977
71711,1796936
71712,513452
71713,490427
71714,848418
71715,592224
71716,806846
71717,1994565
71718,821058
71719,918074
71720,507780
71721,1160662
71722,651671
71723,876520
71724,1870546
71725,892792
71726,1394812
71727,4087095
71728,1332732
71729,872376
71730,755379
71731,691167
71732,1472221
71733,955405
71734,906666
71735,1502522
71736,1867518
71737,1608793
71738,2175136
71739,1963782
71740,1746660
71741,2880825
71742,1019969
71743,775847
71744,1160698
71745,370606
71746,2013919
71747,551310
71748,1811226
71749,7561331
71750,801425
71751,1039429
71752,1352060
71753,673453
71754,3854442
71755,1071754
71756,1159503
71757,1237759
71758,1974925
71759,1503351
71760,930473
71761,1288413
71762,398176
71763,1758942
71764,2259226
71765,867698
71766,868268
71767,471725
71768,819271
71769,1337327
71770,1196704
71771,675299
71772,954589
71773,525524
71774,858750
71775,2916562
71776,1535474
71777,870777
71778,1048179
71779,690402
71780,537500
71781,1898981
71782,2014881
71783,1531734
71784,1063703
71785,787681
71786,626739
71787,753109
71788,1149535
71789,903916
71790,568993
71791,1000192
71792,168821
71793,1516181
71794,519282
71795,910360
71796,428595
71797,1098847
71798,2263158
71799,854563
71800,536453
71801,1195880
71802,1427084
71803,870436
71804,423731
71805,1277632
71806,1415336
71807,918072
71808,766451
71809,484768
71810,1551982
71811,1309627
71812,3848243
71813,612952
71814,799954
71815,2613054
71816,681208
71817,1376838
71818,600044
71819,750443
71820,1375407
71821,2053220
71822,1576834
71823,831231
71824,1415252
71825,285977
71826,1190506
71827,824390
71828,554574
71829,1099306
71830,1337785
71831,1883055
71832,802656
71833,812474
71834,770434
71835,936099
71836,1246348
71837,1439976
71838,556866
71839,1213650
71840,1189739
71841,1150979
71842,308297
71843,731469
71844,833749
71845,668846
71846,500994
71847,2432755
71848,756872
71849,987311
71850,573891
71851,1599953
71852,587492
71853,941193
71854,1030345
71855,1112803
71856,446940
71857,1117331
71858,724213
71859,687815
71860,1427065
71861,876876
71862,1336844
71863,1861041
71864,1270366
71865,807568
71866,632656
71867,363069
71868,711978
71869,1029897
71870,864854
71871,943431
71872,520388
71873,539567
71874,1126785
71875,643557
71876,1877308
71877,1318421
71878,1222222
71879,700520
71880,1318390
71881,350210
71882,1534353
71883,1025590
71884,749920
71885,454681
71886,2457284
71887,1040614
71888,1053650
71889,2451521
71890,852383
71891,5185093
71892,929573
71893,1426013
71894,865806
71895,861700
71896,759267
71897,1420103
71898,1265433
71899,642409
71900,796552
71901,1215761
71902,857852
71903,1368375
71904,1429613
71905,2075138
71906,392645
71907,1148435
71908,967418
71909,1215918
71910,826633
71911,2160244
71912,362800
71913,744190
71914,413138
71915,684819
71916,286504
71917,2052969
71918,1409117
71919,613899
71920,1200710
71921,379705
71922,907452
71923,1033609
71924,777677
71925,274841
71926,425142
71927,1321898
71928,1084221
71929,1311951
71930,752350
71931,942064
71932,457420
71933,688278
71934,4281403
71935,811706
71936,1353682
71937,552989
71938,898323
71939,704217
71940,3513020
71941,1905889
71942,895347
71943,701271
71944,1500011
71945,521119
71946,1628213
71947,369219
71948,789543
71949,1192218
71950,1959379
71951,553708
71952,208987
71953,1559772
71954,1887338
71955,1937024
71956,1105712
71957,824678
71958,2750034
71959,880435
71960,3412416
71961,678348
71962,815363
71963,642335
71964,1032848
71965,1019498
71966,1515419
71967,515933
71968,1399046
71969,1001864
71970,1377182
71971,904019
71972,970291
71973,638688
71974,564730
71975,810836
71976,1587937
71977,915585
71978,650186
71979,4060585
71980,552053
71981,363745
71982,472419
71983,1300385
71984,220345
71985,1437737
71986,1523842
71987,837712
71988,633286
71989,2253476
71990,960942
71991,704749
71992,616646
71993,2079769
71994,2272882
71995,714243
71996,2313650
71997,1163581
71998,1206166
71999,860158
72000,2865025
72001,1139556
72002,760750
72003,1253307
72004,1207207
72005,1611009
72006,404423
72007,2911511
72008,894050
72009,3303766
72010,552270
72011,886131
72012,969284
72013,1330445
72014,2105525
72015,683305
72016,672052
72017,1035343
72018,955678
72019,2217726
72020,800850
72021,1236926
72022,724628
72023,415762
72024,2851257
72025,1008989
72026,1264976
72027,1530110
72028,790883
72029,650764
72030,1090230
72031,3050014
72032,2347213
72033,1419434
72034,1036773
72035,517034
72036,1394840
72037,1053769
72038,3771223
72039,1020931
72040,1354726
72041,787812
72042,323339
72043,937718
72044,629978
72045,748033
72046,667848
72047,1577742
72048,942661
72049,1271303
72050,2578023
72051,495435
72052,1700897
72053,816530
72054,816502
72055,909206
72056,1258855
72057,1285838
72058,1366472
72059,550923
72060,1721677
72061,1321025
72062,1042214
72063,1544188
72064,516173
72065,1009168
72066,549518
72067,3473604
72068,265290
72069,1041030
72070,1091641
72071,1400780
72072,677096
72073,1158789
72074,957300
72075,2227368
72076,1162567
72077,2170617
72078,2949035
72079,1039717
72080,1086403
72081,723487
72082,906827
72083,2885290
72084,789394
72085,710835
72086,736786
72087,1592090
72088,2725024
72089,292504
72090,896397
72091,302585
72092,1175020
72093,1341904
72094,881170
72095,1769589
72096,1441385
72097,751168
72098,859096
72099,349590
72100,952962
72101,1262144
72102,299201
72103,406257
72104,1178170
72105,403059
72106,331697
72107,2395636
72108,2937520
72109,684751
72110,649379
72111,883364
72112,1148211
72113,1203168
72114,803137
72115,619458
72116,11194801
72117,835212
72118,843407
72119,1710492
72120,6259679
72121,1364806
72122,4423108
72123,1253923
72124,1379972
72125,1254519
72126,1414746
72127,472231
72128,1250282
72129,1435620
72130,1073450
72131,2299755
72132,291719
72133,1560072
72134,1011119
72135,2130402
72136,2662179
72137,1426155
72138,1238632
72139,1048674
72140,1652295
72141,1127365
72142,723754
72143,683005
72144,409519
72145,375201
72146,1184720
72147,950871
72148,2398588
72149,1330267
72150,1508948
72151,675876
72152,1240131
72153,803408
72154,1607008
72155,947874
72156,535675
72157,2912597
72158,961897
72159,2437845
72160,547870
72161,830093
72162,394230
72163,446258
72164,2695560
72165,973043
72166,1274880
72167,786314
72168,1023949
72169,679089
72170,980058
72171,723042
72172,527278
72173,2402778
72174,632315
72175,1047086
72176,1883798
72177,2895815
72178,1200167
72179,1197559
72180,465166
72181,2340946
72182,659733
72183,960090
72184,1182315
72185,826018
72186,3424512
72187,734413
72188,1094987
72189,1630142
72190,725075
72191,1725858
72192,1127693
72193,1126051
72194,2062147
72195,742573
72196,664251
72197,2279972
72198,1314707
72199,1272010
72200,907295
72201,1039014
72202,1276778
72203,533018
72204,1101694
72205,642524
72206,452477
72207,898211
72208,1478466
72209,1902444
72210,923246
72211,388882
72212,1420617
72213,959076
72214,3734589
72215,543133
72216,520213
72217,1258461
72218,1170653
72219,1246052
72220,1195778
72221,619225
72222,977578
72223,1139419
72224,746904
72225,361758
72226,7138420
72227,333158
72228,2217071
72229,1078408
72230,2043008
72231,1458904
72232,881066
72233,838341
72234,654973
72235,1580974
72236,873995
72237,1962117
72238,1493862
72239,1176610
72240,621823
72241,1079042
72242,1958749
72243,1618310
72244,925999
72245,526966
72246,701764
72247,1054625
72248,743675
72249,936806
72250,568486
72251,387660
72252,1166643
72253,670678
72254,606206
72255,1283569
72256,1666841
72257,565812
72258,833485
72259,1214720
72260,782042
72261,871444
72262,1868743
72263,938962
72264,1073896
72265,801616
72266,451753
72267,554303
72268,1176750
72269,981548
72270,1353918
72271,2427293
72272,543519
72273,817711
72274,720054
72275,1505492
72276,688564
72277,2439726
72278,1192545
72279,1026131
72280,1270017
72281,764238
72282,758457
72283,1737306
72284,1430160
72285,1764642
72286,1158157
72287,2240469
72288,726108
72289,1777803
72290,1642128
72291,1078263
72292,616501
72293,2989115
72294,1031001
72295,1125000
72296,3076124
72297,570272
72298,643580
72299,1104868
72300,927209
72301,747550
72302,1451463
72303,1897622
72304,850634
72305,851861
72306,1274321
72307,532702
72308,1216101
72309,2520113
72310,1405756
72311,1727272
72312,1773151
72313,1324320
72314,827687
72315,1713714
72316,2455463
72317,1821347
72318,1178663
72319,472859
72320,767210
72321,1631170
72322,743928
72323,1150083
72324,1065852
72325,731988
72326,1827574
72327,1867887
72328,1858217
72329,1522443
72330,1862892
72331,1848378
72332,759426
72333,912435
72334,937858
72335,1500354
72336,626892
72337,1419783
72338,999620
72339,2537293
72340,1056334
72341,703229
72342,986613
72343,1061451
72344,1903575
72345,1194807
72346,2218284
72347,1802050
72348,2870680
72349,1093151
72350,1155631
72351,626395
72352,2841811
72353,1098905
72354,1237259
72355,1311857
72356,573543
72357,2943595
72358,844025
72359,2870805
72360,960082
72361,1136633
72362,1153960
72363,641681
72364,1356450
72365,1110297
72366,4085338
72367,1000382
72368,1168125
72369,749565
72370,2169221
72371,1956308
72372,981122
72373,2384286
72374,503196
72375,815819
72376,1323309
72377,1499519
72378,1964065
72379,584666
72380,803740
72381,1419905
72382,662013
72383,548485
72384,674044
72385,2952881
72386,1035081
72387,1362464
72388,1685185
72389,711824
72390,909900
72391,1036392
72392,1915181
72393,2004019
72394,2588018
72395,712458
72396,1272234
72397,747713
72398,976821
72399,736970
72400,674885
72401,933653
72402,794230
72403,1275471
72404,734305
72405,1625453
72406,913537
72407,2765404
72408,951099
72409,332522
72410,1383295
72411,1272789
72412,577634
72413,517930
72414,1117325
72415,891072
72416,1208719
72417,698920
72418,556230
72419,2025533
72420,2453533
72421,282430
72422,3188613
72423,1141972
72424,914860
72425,1357450
72426,1570479
72427,1498487
72428,1898873
72429,2024951
72430,715846
72431,570246
72432,2817351
72433,692923
72434,404302
72435,1170900
72436,922566
72437,1119366
72438,903624
72439,1458255
72440,1692701
72441,688820
72442,286690
72443,1401215
72444,2609654
72445,1047337
72446,683864
72447,943583
72448,776429
72449,658933
72450,825658
72451,686631
72452,1391665
72453,541466
72454,1037812
72455,600109
72456,1751095
72457,1052224
72458,1536752
72459,9417960
72460,718732
72461,815076
72462,1184203
72463,937534
72464,1215987
72465,336564
72466,1240477
72467,659104
72468,1109460
72469,1654287
72470,360430
72471,1324162
72472,701530
72473,560981
72474,1166563
72475,2707316
72476,2350281
72477,1203705
72478,1702468
72479,473164
72480,1721687
72481,670739
72482,491188
72483,1101811
72484,1001916
72485,1290542
72486,645714
72487,384984
72488,1023490
72489,1478355
72490,1269810
72491,1223262
72492,893519
72493,1418865
72494,939128
72495,506405
72496,965222
72497,1328175
72498,1121436
72499,1151534
72500,1219866
72501,3121342
72502,919189
72503,815678
72504,1479872
72505,813069
72506,1575435
72507,6375879
72508,1422468
72509,703695
72510,2203129
72511,866255
72512,509336
72513,871884
72514,2863077
72515,1049415
72516,683375
72517,2055479
72518,1975307
72519,5348890
72520,748226
72521,997906
72522,1755783
72523,1494252
72524,734937
72525,1944681
72526,1360682
72527,1315216
72528,717501
72529,969083
72530,1250402
72531,1065648
72532,899972
72533,2861703
72534,962397
72535,798057
72536,932444
72537,1304738
72538,1042776
72539,1281332
72540,1509367
72541,965394
72542,658181
72543,5930417
72544,1697545
72545,796814
72546,793929
72547,941419
72548,731433
72549,329381
72550,1608525
72551,633858
72552,3562125
72553,2998497
72554,957629
72555,927848
72556,1173724
72557,1842973
72558,641069
72559,1802904
72560,1058197
72561,1022964
72562,318119
72563,625368
72564,894292
72565,778322
72566,1508131
72567,1165048
72568,574052
72569,1922590
72570,1835159
72571,3056902
72572,694030
72573,1423767
72574,2108190
72575,1200368
72576,730764
72577,1920750
72578,1470005
72579,694810
72580,1514544
72581,362742
72582,733145
72583,1176949
72584,1172522
72585,1109147
72586,1931199
72587,971368
72588,738656
72589,564277
72590,3407706
72591,688243
72592,803607
72593,319366
72594,733291
72595,766088
72596,2512647
72597,963176
72598,1606576
72599,1074476
72600,2286326
72601,898112
72602,244283
72603,766589
72604,2366648
72605,1822930
72606,1544920
72607,1813060
72608,1061989
72609,319961
72610,751549
72611,1844587
72612,1397010
72613,1866352
72614,1807000
72615,1934221
72616,1792362
72617,354573
72618,1076597
72619,1008548
72620,1007815
72621,3899251
72622,758097
72623,929812
72624,1982053
72625,2723836
72626,273012
72627,1884050
72628,3368146
72629,563889
72630,571840
72631,744780
72632,897522
72633,947720
72634,840983
72635,702757
72636,838301
72637,415408
72638,1150370
72639,765270
72640,1174187
72641,649358
72642,1316792
72643,1039633
72644,2242328
72645,788182
72646,1816828
72647,1116012
72648,1799909
72649,768994
72650,382481
72651,962479
72652,1631371
72653,572350
72654,1535079
72655,1412024
72656,1222371
72657,655939
72658,713876
72659,982106
72660,1271785
72661,523839
72662,918908
72663,1008225
72664,2778918
72665,853101
72666,703407
72667,948764
72668,579788
72669,1125275
72670,670487
72671,999260
72672,1066537
72673,3406506
72674,1092680
72675,1394569
72676,1250084
72677,1191852
72678,875640
72679,642393
72680,857030
72681,555257
72682,4613120
72683,1828114
72684,1129499
72685,781451
72686,728274
72687,394868
72688,734706
72689,839664
72690,358686
72691,1836584
72692,1030704
72693,2620301
72694,557507
72695,790273
72696,552465
72697,738657
72698,1267352
72699,3091199
72700,832109
72701,1995767
72702,706586
72703,694198
72704,719442
72705,1452481
72706,776722
72707,820627
72708,1620759
72709,3383994
72710,1138985
72711,488326
72712,958768
72713,1522484
72714,1400482
72715,1479341
72716,592437
72717,853136
72718,4575278
72719,365581
72720,564792
72721,665967
72722,1114010
72723,687700
72724,3788846
72725,934313
72726,1518484
72727,2392512
72728,667109
72729,1634020
72730,751340
72731,791792
72732,1204099
72733,1016361
72734,1236029
72735,2222492
72736,1072085
72737,1134353
72738,237010
72739,865771
72740,344678
72741,1358333
72742,692236
72743,658640
72744,1241814
72745,2151808
72746,542414
72747,1641262
72748,577477
72749,1227617
72750,1331290
72751,1182430
72752,3311885
72753,1444010
72754,465634
72755,777504
72756,655265
72757,1281969
72758,1769712
72759,761346
72760,399699
72761,1084276
72762,2589596
72763,1566542
72764,1480243
72765,633607
72766,1572182
72767,4635573
72768,1006938
72769,915361
72770,1106475
72771,1599732
72772,929633
72773,688875
72774,851661
72775,1342855
72776,750743
72777,1005413
72778,1315334
72779,1536215
72780,787484
72781,548086
72782,1599303
72783,1502755
72784,500635
72785,571633
72786,495585
72787,678149
72788,5613928
72789,1358178
72790,1496003
72791,2174852
72792,721037
72793,679565
72794,1638748
72795,1541721
72796,1642583
72797,773031
72798,636139
72799,1477668
72800,1167360
72801,1410395
72802,1611683
72803,1394798
72804,798268
72805,3506062
72806,1114156
72807,1445540
72808,917694
72809,1065359
72810,1809111
72811,684964
72812,1161938
72813,1213627
72814,551142
72815,1047608
72816,847494
72817,344897
72818,980309
72819,2004443
72820,1449797
72821,994004
72822,1821736
72823,461770
72824,910687
72825,791096
72826,4089271
72827,2252707
72828,607755
72829,938314
72830,1523504
72831,1545803
72832,1997180
72833,1508399
72834,1324666
72835,582580
72836,2990506
72837,1542510
72838,3132116
72839,866439
72840,911582
72841,334619
72842,500892
72843,1190309
72844,771695
72845,1024542
72846,1483317
72847,775913
72848,1543226
72849,849101
72850,583380
72851,338158
72852,648595
72853,2112893
72854,940753
72855,2258998
72856,722701
72857,1206989
72858,1267496
72859,684762
72860,2046425
72861,958886
72862,819474
72863,1586723
72864,1108896
72865,584953
72866,864720
72867,809600
72868,718471
72869,791117
72870,1081584
72871,2088685
72872,1917326
72873,1998518
72874,1310453
72875,1588125
72876,2263447
72877,1006340
72878,1131436
72879,927670
72880,865058
72881,286926
72882,1827916
72883,6636709
72884,421391
72885,1368142
72886,1327646
72887,9066807
72888,1931412
72889,788219
72890,1985295
72891,261575
72892,1927888
72893,1109239
72894,1425871
72895,1122779
72896,545496
72897,848027
72898,933006
72899,632793
72900,564366
72901,972658
72902,1132477
72903,716800
72904,1362954
72905,944130
72906,580170
72907,1743826
72908,1640862
72909,1269843
72910,487835
72911,1257271
72912,1281336
72913,1448824
72914,858715
72915,1329113
72916,1571383
72917,1381812
72918,691664
72919,810968
72920,1563224
72921,1212854
72922,854483
72923,1348610
72924,1537572
72925,983916
72926,617959
72927,631254
72928,1035621
72929,702176
72930,1333540
72931,2556027
72932,1054450
72933,1496762
72934,2736217
72935,567484
72936,2477843
72937,734504
72938,2098980
72939,1750799
72940,585333
72941,1792065
72942,772360
72943,682413
72944,807578
72945,552499
72946,438717
72947,656113
72948,530559
72949,840002
72950,2424228
72951,556176
72952,839652
72953,1979774
72954,396404
72955,1200185
72956,669540
72957,1356283
72958,762035
72959,299593
72960,607359
72961,905214
72962,1455786
72963,837105
72964,519398
72965,987097
72966,823812
72967,795966
72968,1839176
72969,1013756
72970,1329740
72971,865366
72972,921746
72973,888713
72974,939684
72975,364463
72976,667070
72977,2878391
72978,4214930
72979,761394
72980,995946
72981,773531
72982,2262229
72983,370191
72984,651957
72985,1239389
72986,2345399
72987,764407
72988,1765890
72989,924622
72990,1630445
72991,1967858
72992,1514236
72993,801639
72994,601760
72995,645205
72996,891803
72997,2884389
72998,1368554
72999,1304764
73000,425700
73001,1094500
73002,2176123
73003,874368
73004,2708038
73005,1047186
73006,405445
73007,927226
73008,1606625
73009,864161
73010,543060
73011,665428
73012,2918404
73013,901606
73014,1621588
73015,979146
73016,1210787
73017,734129
73018,2364676
73019,1112572
73020,1209025
73021,976736
73022,3168397
73023,2902790
73024,9668090
73025,1138099
73026,1767513
73027,735714
73028,1296977
73029,2008261
73030,1940391
73031,848217
73032,978040
73033,216908
73034,306187
73035,608141
73036,661428
73037,982746
73038,1148984
73039,1005561
73040,6918839
73041,2148704
73042,739651
73043,991576
73044,2022378
73045,378262
73046,937761
73047,1375505
73048,1888109
73049,623441
73050,1551137
73051,1521777
73052,573754
73053,1151356
73054,742633
73055,1443346
73056,1320263
73057,1219611
73058,2269522
73059,183276
73060,1106098
73061,894334
73062,2035475
73063,628783
73064,754956
73065,3578584
73066,691539
73067,1344687
73068,1320561
73069,994295
73070,979627
73071,1735234
73072,361478
73073,1492789
73074,1774325
73075,1647895
73076,973233
73077,840097
73078,491132
73079,424865
73080,680885
73081,2999576
73082,584255
73083,1913394
73084,1355038
73085,1354852
73086,1282693
73087,426752
73088,2950284
73089,3207436
73090,583158
73091,1050167
73092,806729
73093,1052216
73094,535609
73095,297945
73096,2192113
73097,779137
73098,1402813
73099,3226991
73100,1228729
73101,4546918
73102,1193261
73103,2368678
73104,1363603
73105,1739173
73106,774279
73107,738384
73108,425505
73109,891118
73110,1545957
73111,551994
73112,5338756
73113,1495786
73114,2045376
73115,1048860
73116,2760664
73117,1051982
73118,2383994
73119,1292923
73120,1222706
73121,2815981
73122,1930225
73123,1205285
73124,774544
73125,1903691
73126,331449
73127,667639
73128,1849093
73129,1422035
73130,1536005
73131,883279
73132,4016208
73133,744046
73134,2283488
73135,2163493
73136,985970
73137,704308
73138,2409629
73139,1645729
73140,1753082
73141,955669
73142,918401
73143,677078
73144,422548
73145,713876
73146,1412548
73147,657963
73148,2102173
73149,1280668
73150,2263714
73151,1322234
73152,229504
73153,831092
73154,1317040
73155,971355
73156,1532709
73157,2029110
73158,714246
73159,651694
73160,1036587
73161,855516
73162,3224352
73163,728885
73164,1968319
73165,2810463
73166,1388251
73167,773924
73168,10307107
73169,1123748
73170,460314
73171,1058900
73172,4127597
73173,1989773
73174,1488308
73175,1366046
73176,711899
73177,1428866
73178,629873
73179,2110881
73180,472569
73181,305821
73182,1314085
73183,1071618
73184,1115283
73185,2853173
73186,658604
73187,782719
73188,3020004
73189,942601
73190,659983
73191,1512319
73192,2109509
73193,620185
73194,931437
73195,2798148
73196,647562
73197,694664
73198,1603895
73199,886840
73200,1429570
73201,840739
73202,752436
73203,773782
73204,557787
73205,665730
73206,712144
73207,1620307
73208,668471
73209,734568
73210,1344240
73211,1180165
73212,894325
73213,1084566
73214,2248726
73215,1494170
73216,548991
73217,678613
73218,1386161
73219,1017460
73220,1098535
73221,1767405
73222,616740
73223,567025
73224,384270
73225,838483
73226,1449748
73227,1274459
73228,564999
73229,977870
73230,2101038
73231,564308
73232,761630
73233,1827144
73234,623383
73235,901389
73236,720088
73237,1814789
73238,2164241
73239,1279692
73240,2258166
73241,635723
73242,735296
73243,800251
73244,4835509
73245,2116163
73246,591492
73247,3885028
73248,803164
73249,1023812
73250,1672462
73251,1275836
73252,987978
73253,1194371
73254,1487558
73255,2518176
73256,1117471
73257,746065
73258,601606
73259,989950
73260,512890
73261,562888
73262,523749
73263,1072980
73264,598261
73265,1053378
73266,1770551
73267,1465713
73268,1452479
73269,869282
73270,1437154
73271,1220265
73272,1301927
73273,839595
73274,1853207
73275,2835945
73276,588674
73277,1744843
73278,787730
73279,2106177
73280,1893283
73281,7034571
73282,2985358
73283,1346671
73284,666810
73285,618812
73286,447368
73287,700000
73288,2669889
73289,1620391
73290,817078
73291,607987
73292,806393
73293,3346228
73294,671099
73295,1461132
73296,2058916
73297,1091518
73298,1111643
73299,884781
73300,1806637
73301,11560681
73302,1018579
73303,1471362
73304,2678040
73305,773234
73306,233127
73307,1466371
73308,1139076
73309,642475
73310,2089952
73311,5137499
73312,647130
73313,1971769
73314,683684
73315,887301
73316,757344
73317,1763666
73318,1043748
73319,983879
73320,687371
73321,439431
73322,7361696
73323,1344450
73324,1359582
73325,1124608
73326,1354376
73327,841111
73328,944086
73329,466588
73330,2246420
73331,520817
73332,844948
73333,1402535
73334,1942467
73335,2138880
73336,689846
73337,3362128
73338,2051971
73339,582385
73340,946195
73341,600766
73342,1898775
73343,959214
73344,648710
73345,3639619
73346,1994208
73347,1010851
73348,257734
73349,2497202
73350,818096
73351,1282648
73352,442671
73353,576399
73354,746276
73355,1370666
73356,1411498
73357,1847144
73358,974032
73359,600606
73360,2270003
73361,1803960
73362,1035966
73363,1100970
73364,1017844
73365,1614624
73366,1468722
73367,531646
73368,950821
73369,2142473
73370,933855
73371,1381259
73372,580210
73373,620955
73374,1537523
73375,2993940
73376,1147613
73377,1299997
73378,354491
73379,849869
73380,648548
73381,624319
73382,4327944
73383,756358
73384,587762
73385,1133038
73386,1726387
73387,1057608
73388,977863
73389,1780384
73390,1303697
73391,792495
73392,1833485
73393,946101
73394,1186880
73395,725381
73396,4711497
73397,2689405
73398,1219190
73399,941931
73400,6943270
73401,1365914
73402,1425871
73403,933291
73404,2030325
73405,3055857
73406,1771326
73407,992438
73408,1560692
73409,1662747
73410,1547848
73411,1210719
73412,1422423
73413,1155574
73414,1153641
73415,1554314
73416,2003693
73417,1127442
73418,1261077
73419,745030
73420,3144230
73421,1118683
73422,770669
73423,8394300
73424,560709
73425,1850946
73426,811102
73427,865763
73428,1751768
73429,1834584
73430,1271413
73431,1596601
73432,842757
73433,1483294
73434,670899
73435,576424
73436,1779453
73437,1753010
73438,2352235
73439,2556315
73440,1707779
73441,771399
73442,1588508
73443,967715
73444,1286638
73445,2425068
73446,1179158
73447,1055393
73448,1508549
73449,683015
73450,599696
73451,1041737
73452,2042372
73453,785911
73454,1168591
73455,860288
73456,1540000
73457,1163262
73458,805249
73459,1126095
73460,2268233
73461,920005
73462,909345
73463,573001
73464,1265639
73465,684157
73466,753903
73467,1626328
73468,505983
73469,850658
73470,589775
73471,909175
73472,2857703
73473,1495222
73474,1846016
73475,792278
73476,480606
73477,1073939
73478,1015427
73479,1458273
73480,409407
73481,1620513
73482,11716243
73483,231223
73484,3256036
73485,1710551
73486,881938
73487,1446573
73488,566917
73489,1673968
73490,734257
73491,944337
73492,4348858
73493,1100926
73494,1246829
73495,744380
73496,1424204
73497,479946
73498,518659
73499,486120
73500,1409973
73501,700482
73502,704371
73503,1731851
73504,2028689
73505,876703
73506,908257
73507,676476
73508,1057476
73509,1158130
73510,641412
73511,1769688
73512,677195
73513,893401
73514,809817
73515,862159
73516,11555369
73517,1806230
73518,705618
73519,1164065
73520,377988
73521,683376
73522,847038
73523,420075
73524,3177898
73525,1823742
73526,1673853
73527,744546
73528,1672967
73529,867879
73530,1855338
73531,1954919
73532,740788
73533,982803
73534,1497789
73535,523290
73536,890609
73537,642351
73538,2288144
73539,607118
73540,818308
73541,928791
73542,939234
73543,782278
73544,1356309
73545,1505497
73546,1993247
73547,1499051
73548,1387200
73549,838282
73550,1115919
73551,1046816
73552,872519
73553,3145237
73554,1145505
73555,555140
73556,524616
73557,777994
73558,733166
73559,912398
73560,706880
73561,1213175
73562,698365
73563,521928
